"","date","state","net_approval","cases","deaths","Diff_date","Diff_growth"
"2267","2020-04-12","rhode_island",-0.325133775257567,2665,63,0,1768
"2268","2020-04-13","rhode_island",-0.324157393110058,2976,73,0,2073
"2269","2020-04-14","rhode_island",-0.323198977690219,3251,80,0,2328
"2270","2020-04-15","rhode_island",-0.322205361659079,3251,87,0,2277
"2271","2020-04-16","rhode_island",-0.324396996965018,3838,118,0,2795
"2272","2020-04-17","rhode_island",-0.326597982056811,4177,118,0,3109
"2273","2020-04-18","rhode_island",-0.328789734305948,4491,137,0,3373
"2274","2020-04-19","rhode_island",-0.330990602454543,4706,150,0,3493
"2275","2020-04-20","rhode_island",-0.333200223624311,5090,155,0,3838
"2276","2020-04-21","rhode_island",-0.332330546829242,5500,171,0,4585
"2277","2020-04-22","rhode_island",-0.331451999361056,5500,181,0,4585
"2278","2020-04-23","rhode_island",-0.330600074543422,5500,189,0,4270
"2279","2020-04-24","rhode_island",-0.329694904424684,6699,202,0,5423
"2280","2020-04-25","rhode_island",-0.328834225168384,7129,215,0,5822
"2281","2020-04-26","rhode_island",-0.328834225168384,7439,226,0,6068
"2282","2020-04-27","rhode_island",-0.328834225168384,7708,233,0,6320
"2283","2020-04-28","rhode_island",-0.328834225168384,7926,239,0,6526
"2284","2020-04-29","rhode_island",-0.328834225168384,8247,251,0,6814
"2285","2020-03-06","south_carolina",0.0687178259308033,2,0,0,-1
"2286","2020-03-07","south_carolina",0.0688416641724034,2,0,0,-1
"2287","2020-03-08","south_carolina",0.0689572608643602,6,0,0,3
"2288","2020-03-09","south_carolina",0.0691368370645277,7,0,0,4
"2289","2020-03-10","south_carolina",0.0691966957979169,9,0,0,4
"2290","2020-03-11","south_carolina",0.0693762719980845,10,0,0,5
"2291","2020-03-12","south_carolina",0.0699706709762374,12,0,0,7
"2292","2020-03-13","south_carolina",0.0705734466658686,13,0,0,-7
"2293","2020-03-14","south_carolina",0.0712318927331498,19,0,0,-1
"2294","2020-03-15","south_carolina",0.0718261806428442,28,0,0,8
"2295","2020-03-16","south_carolina",0.0724290674009337,33,1,0,12
"2296","2020-03-17","south_carolina",0.0724290674009337,47,1,0,24
"2297","2020-03-18","south_carolina",0.0723692086675445,60,1,0,27
"2298","2020-03-19","south_carolina",0.0723093499341553,81,1,0,37
"2299","2020-03-20","south_carolina",0.0723093499341553,126,3,0,82
"2300","2020-03-21","south_carolina",0.0722494912007661,172,3,0,106
"2301","2020-03-22","south_carolina",0.0712318927331498,194,3,0,111
"2302","2020-03-23","south_carolina",0.0702142942655333,299,5,0,193
"2303","2020-03-24","south_carolina",0.0691966957979169,342,8,0,218
"2304","2020-03-25","south_carolina",0.0681790973303005,425,8,0,253
"2305","2020-03-26","south_carolina",0.0671574789010594,456,9,0,279
"2306","2020-03-27","south_carolina",0.0658446067281216,542,13,0,339
"2307","2020-03-28","south_carolina",0.0644079971267808,661,15,0,422
"2308","2020-03-29","south_carolina",0.0630312462588292,775,16,0,444
"2309","2020-03-30","south_carolina",0.0616508050517747,925,18,0,510
"2310","2020-03-31","south_carolina",0.0603376032563151,1083,22,0,488
"2311","2020-04-01","south_carolina",0.0599820413049985,1293,26,0,585
"2312","2020-04-02","south_carolina",0.0596157299335608,1554,31,0,884
"2313","2020-04-03","south_carolina",0.0592601460553094,1700,34,0,976
"2314","2020-04-04","south_carolina",0.0589608523883635,1917,40,0,1111
"2315","2020-04-05","south_carolina",0.0586052080215504,2049,44,0,1061
"2316","2020-04-06","south_carolina",0.0577602202669539,2232,48,0,1150
"2317","2020-04-07","south_carolina",0.0569256554531306,2417,51,0,1188
"2318","2020-04-08","south_carolina",0.0560277744522925,2552,63,0,1102
"2319","2020-04-09","south_carolina",0.0551930559712661,2792,67,0,1065
"2320","2020-04-10","south_carolina",0.0543484766864188,3065,72,0,1050
"2321","2020-04-11","south_carolina",0.0552463039444545,3207,80,0,858
"2322","2020-04-12","south_carolina",0.05614413120249,3319,82,0,654
"2323","2020-04-13","south_carolina",0.057045372919909,3439,87,0,463
"2324","2020-04-14","south_carolina",0.057943253920747,3553,97,0,302
"2325","2020-04-15","south_carolina",0.058841134921585,3656,107,0,405
"2326","2020-04-16","south_carolina",0.0571685124214307,3931,109,0,93
"2327","2020-04-17","south_carolina",0.0554291871184005,4086,116,0,-91
"2328","2020-04-18","south_carolina",0.0536932838501137,4246,119,0,-245
"2329","2020-04-19","south_carolina",0.051957380581827,4377,120,0,-329
"2330","2020-04-20","south_carolina",0.0502843460041904,4439,124,0,-651
"2331","2020-04-21","south_carolina",0.0509397821142105,4608,135,0,-892
"2332","2020-04-22","south_carolina",0.0515982281814917,4761,140,0,-739
"2333","2020-04-23","south_carolina",0.052256674248773,4917,150,0,-583
"2334","2020-04-24","south_carolina",0.0529151203160542,5070,157,0,-1629
"2335","2020-04-25","south_carolina",0.0535735663833354,5253,166,0,-1876
"2336","2020-04-26","south_carolina",0.0535735663833354,5490,174,0,-1949
"2337","2020-04-27","south_carolina",0.0535735663833354,5613,177,0,-2095
"2338","2020-04-28","south_carolina",0.0535735663833354,5735,192,0,-2191
"2339","2020-04-29","south_carolina",0.0535735663833354,5881,232,0,-2366
"2340","2020-03-10","south_dakota",0.192895586652314,5,1,0,-4
"2341","2020-03-11","south_dakota",0.193426859459653,8,1,0,-2
"2342","2020-03-12","south_dakota",0.194646765455132,8,1,0,-4
"2343","2020-03-13","south_dakota",0.195909580193757,9,1,0,-4
"2344","2020-03-14","south_dakota",0.197136603394453,9,1,0,-10
"2345","2020-03-15","south_dakota",0.198385360602799,9,1,0,-19
"2346","2020-03-16","south_dakota",0.199605310369573,10,1,0,-23
"2347","2020-03-17","south_dakota",0.200100462846686,11,1,0,-36
"2348","2020-03-18","south_dakota",0.200638656668222,11,1,0,-49
"2349","2020-03-19","south_dakota",0.201155405647853,14,1,0,-67
"2350","2020-03-20","south_dakota",0.201650520272695,14,1,0,-112
"2351","2020-03-21","south_dakota",0.202188733405095,14,1,0,-158
"2352","2020-03-22","south_dakota",0.200897021887334,21,1,0,-173
"2353","2020-03-23","south_dakota",0.199641191245066,28,1,0,-271
"2354","2020-03-24","south_dakota",0.198349479727305,30,1,0,-312
"2355","2020-03-25","south_dakota",0.197093649085038,41,1,0,-384
"2356","2020-03-26","south_dakota",0.195801937567277,46,1,0,-410
"2357","2020-03-27","south_dakota",0.193978973052496,58,1,0,-484
"2358","2020-03-28","south_dakota",0.19210620739146,68,1,0,-593
"2359","2020-03-29","south_dakota",0.190283110265887,90,1,0,-685
"2360","2020-03-30","south_dakota",0.18843959671343,101,1,0,-824
"2361","2020-03-31","south_dakota",0.186616433440976,108,1,0,-975
"2362","2020-04-01","south_dakota",0.186035664310574,130,1,0,-1163
"2363","2020-04-02","south_dakota",0.185497470489039,165,2,0,-1389
"2364","2020-04-03","south_dakota",0.184965913168281,187,2,0,-1513
"2365","2020-04-04","south_dakota",0.184427700035881,212,2,0,-1705
"2366","2020-04-05","south_dakota",0.183847009436332,240,2,0,-1809
"2367","2020-04-06","south_dakota",0.182597775385719,288,4,0,-1944
"2368","2020-04-07","south_dakota",0.181341944743452,320,6,0,-2097
"2369","2020-04-08","south_dakota",0.180050233225691,393,6,0,-2159
"2370","2020-04-09","south_dakota",0.178830283458916,447,6,0,-2345
"2371","2020-04-10","south_dakota",0.177532201930322,536,6,0,-2529
"2372","2020-04-11","south_dakota",0.178608589573392,626,6,0,-2581
"2373","2020-04-12","south_dakota",0.179684977216462,730,6,0,-2589
"2374","2020-04-13","south_dakota",0.180738454914062,868,6,0,-2571
"2375","2020-04-14","south_dakota",0.181772515249372,988,6,0,-2565
"2376","2020-04-15","south_dakota",0.182848941514173,1169,6,0,-2487
"2377","2020-04-16","south_dakota",0.180444922856118,1312,7,0,-2619
"2378","2020-04-17","south_dakota",0.178047292690803,1412,7,0,-2674
"2379","2020-04-18","south_dakota",0.175630583760898,1542,7,0,-2704
"2380","2020-04-19","south_dakota",0.173232866881952,1635,7,0,-2742
"2381","2020-04-20","south_dakota",0.17083497793247,1685,7,0,-2754
"2382","2020-04-21","south_dakota",0.171546465733764,1755,8,0,-2853
"2383","2020-04-22","south_dakota",0.172299964119125,1858,9,0,-2903
"2384","2020-04-23","south_dakota",0.173017581628992,1956,9,0,-2961
"2385","2020-04-24","south_dakota",0.173771080014352,2040,10,0,-3030
"2386","2020-04-25","south_dakota",0.174482436941624,2147,10,0,-3106
"2387","2020-04-26","south_dakota",0.174482436941624,2213,11,0,-3277
"2388","2020-04-27","south_dakota",0.174482436941624,2246,11,0,-3367
"2389","2020-04-28","south_dakota",0.174482436941624,2314,11,0,-3421
"2390","2020-04-29","south_dakota",0.174482436941624,2375,13,0,-3506
"2391","2020-03-05","tennessee",0.144692907012041,1,0,0,-1
"2392","2020-03-06","tennessee",0.14433876353334,1,0,0,-1
"2393","2020-03-07","tennessee",0.145300010118385,1,0,0,-1
"2394","2020-03-08","tennessee",0.146152678706936,3,0,0,-3
"2395","2020-03-09","tennessee",0.147113876663125,4,0,0,-3
"2396","2020-03-10","tennessee",0.148031974096934,7,0,0,2
"2397","2020-03-11","tennessee",0.14894262875645,8,0,0,0
"2398","2020-03-12","tennessee",0.150409794596782,18,0,0,10
"2399","2020-03-13","tennessee",0.151876960437114,26,0,0,17
"2400","2020-03-14","tennessee",0.1533363686953,32,0,0,23
"2401","2020-03-15","tennessee",0.154803460312642,39,0,0,30
"2402","2020-03-16","tennessee",0.156227866032581,52,0,0,42
"2403","2020-03-17","tennessee",0.156784377213397,73,0,0,62
"2404","2020-03-18","tennessee",0.157282339252289,98,0,0,87
"2405","2020-03-19","tennessee",0.157846807649499,155,0,0,141
"2406","2020-03-20","tennessee",0.158302134979257,237,0,0,223
"2407","2020-03-21","tennessee",0.158858646160073,312,2,0,298
"2408","2020-03-22","tennessee",0.15779621572397,424,2,0,403
"2409","2020-03-23","tennessee",0.156683193362339,522,2,0,494
"2410","2020-03-24","tennessee",0.155612890170486,754,2,0,724
"2411","2020-03-25","tennessee",0.154507740564606,837,3,0,796
"2412","2020-03-26","tennessee",0.153437547427531,983,3,0,937
"2413","2020-03-27","tennessee",0.151919866444073,1181,6,0,1123
"2414","2020-03-28","tennessee",0.150409794596782,1364,6,0,1296
"2415","2020-03-29","tennessee",0.148892036830922,1570,7,0,1480
"2416","2020-03-30","tennessee",0.147475462916118,1721,13,0,1620
"2417","2020-03-31","tennessee",0.145957705150258,1899,14,0,1791
"2418","2020-04-01","tennessee",0.145292659482977,2690,40,0,2560
"2419","2020-04-02","tennessee",0.144685587089594,2871,32,0,2706
"2420","2020-04-03","tennessee",0.144035211980168,3034,38,0,2847
"2421","2020-04-04","tennessee",0.143428108873824,3265,47,0,3053
"2422","2020-04-05","tennessee",0.142821005767479,3538,50,0,3298
"2423","2020-04-06","tennessee",0.141707983405849,3753,65,0,3465
"2424","2020-04-07","tennessee",0.140645552969746,4010,72,0,3690
"2425","2020-04-08","tennessee",0.139532530608115,4246,83,0,3853
"2426","2020-04-09","tennessee",0.138470100172013,4456,95,0,4009
"2427","2020-04-10","tennessee",0.137357077810381,4793,104,0,4257
"2428","2020-04-11","tennessee",0.138621875948599,4983,107,0,4357
"2429","2020-04-12","tennessee",0.139937266012344,5144,107,0,4414
"2430","2020-04-13","tennessee",0.141194920827642,5483,114,0,4615
"2431","2020-04-14","tennessee",0.142517454214308,5654,123,0,4666
"2432","2020-04-15","tennessee",0.143832844278053,5878,137,0,4709
"2433","2020-04-16","tennessee",0.141809167256906,6090,144,0,4778
"2434","2020-04-17","tennessee",0.1397278292103,6438,150,0,5026
"2435","2020-04-18","tennessee",0.13770425456569,6637,152,0,5095
"2436","2020-04-19","tennessee",0.135680679921081,6845,156,0,5210
"2437","2020-04-20","tennessee",0.133613275321259,7015,162,0,5330
"2438","2020-04-21","tennessee",0.134372154204189,7341,167,0,5586
"2439","2020-04-22","tennessee",0.135124196893813,7704,177,0,5846
"2440","2020-04-23","tennessee",0.135940503895578,8230,180,0,6274
"2441","2020-04-24","tennessee",0.136692467243385,8679,180,0,6639
"2442","2020-04-25","tennessee",0.13740766973591,8977,187,0,6830
"2443","2020-04-26","tennessee",0.13740766973591,9493,190,0,7280
"2444","2020-04-27","tennessee",0.13740766973591,9796,192,0,7550
"2445","2020-04-28","tennessee",0.13740766973591,10031,198,0,7717
"2446","2020-04-29","tennessee",0.13740766973591,10312,204,0,7937
"2447","2020-02-12","texas",0.0298239683819133,1,0,0,0
"2448","2020-02-13","texas",0.0315140799292752,2,0,0,1
"2449","2020-02-14","texas",0.0332041914766374,2,0,0,1
"2450","2020-02-15","texas",0.0348943030239997,2,0,0,1
"2451","2020-02-16","texas",0.0340362463922618,2,0,0,1
"2452","2020-02-17","texas",0.0332041914766375,2,0,0,-8
"2453","2020-02-18","texas",0.0323591357029565,2,0,0,-8
"2454","2020-02-19","texas",0.0315010790712187,2,0,0,-8
"2455","2020-02-20","texas",0.0306560232975376,2,0,0,-9
"2456","2020-02-21","texas",0.0303960061364051,4,0,0,-7
"2457","2020-02-22","texas",0.0301359889752724,4,0,0,-7
"2458","2020-02-23","texas",0.0298889726721964,4,0,0,-7
"2459","2020-02-24","texas",0.0296289555110637,10,0,0,-2
"2460","2020-02-25","texas",0.0293689383499311,10,0,0,-3
"2461","2020-02-26","texas",0.0312800644842559,10,0,0,-3
"2462","2020-02-27","texas",0.0332046231652299,10,0,0,-3
"2463","2020-02-28","texas",0.0351153176109623,11,0,0,10
"2464","2020-02-29","texas",0.0370264437452872,11,0,0,10
"2465","2020-03-01","texas",0.0389505707376687,11,0,0,9
"2466","2020-03-02","texas",0.0387945604409891,11,0,0,9
"2467","2020-03-03","texas",0.0386515510023663,11,0,0,9
"2468","2020-03-04","texas",0.0384955407056867,12,0,0,10
"2469","2020-03-05","texas",0.0383390319686944,16,0,0,15
"2470","2020-03-06","texas",0.038196520970384,19,0,0,18
"2471","2020-03-07","texas",0.0391325827504615,19,0,0,18
"2472","2020-03-08","texas",0.0400946462466524,23,0,0,20
"2473","2020-03-09","texas",0.041056709742843,24,0,0,20
"2474","2020-03-10","texas",0.0419927715229205,31,0,0,24
"2475","2020-03-11","texas",0.0429548350191112,33,0,0,25
"2476","2020-03-12","texas",0.044345350303566,41,0,0,23
"2477","2020-03-13","texas",0.0457376132714485,58,0,0,32
"2478","2020-03-14","texas",0.04712811045529,69,0,0,37
"2479","2020-03-15","texas",0.0485322031254063,80,0,0,41
"2480","2020-03-16","texas",0.0499362957955226,87,1,0,35
"2481","2020-03-17","texas",0.0507163472789205,106,1,0,33
"2482","2020-03-18","texas",0.0515093996203749,166,2,0,68
"2483","2020-03-19","texas",0.0522901309203426,248,4,0,93
"2484","2020-03-20","texas",0.0530831935722922,386,5,0,149
"2485","2020-03-21","texas",0.0538762562242418,547,5,0,235
"2486","2020-03-22","texas",0.0529004914324345,639,7,0,215
"2487","2020-03-23","texas",0.0519391031891518,728,7,0,206
"2488","2020-03-24","texas",0.0509633635819964,857,10,0,103
"2489","2020-03-25","texas",0.0500013000858057,1132,13,0,295
"2490","2020-03-26","texas",0.0490262357315583,1543,21,0,560
"2491","2020-03-27","texas",0.0479607889023232,1973,25,0,792
"2492","2020-03-28","texas",0.0468940950102707,2384,30,0,1020
"2493","2020-03-29","texas",0.0458286204610165,2725,35,0,1155
"2494","2020-03-30","texas",0.0447749551470396,3072,46,0,1351
"2495","2020-03-31","texas",0.0436958839283393,3594,57,0,1695
"2496","2020-04-01","texas",0.0434364314780868,4408,65,0,1718
"2497","2020-04-02","texas",0.0431628487480175,4952,80,0,2081
"2498","2020-04-03","texas",0.0429028315868848,5773,98,0,2739
"2499","2020-04-04","texas",0.0426433688261373,6566,124,0,3301
"2500","2020-04-05","texas",0.0423697964065629,7117,136,0,3579
"2501","2020-04-06","texas",0.0416552907679707,8150,159,0,4397
"2502","2020-04-07","texas",0.0409391697759982,8968,177,0,4958
"2503","2020-04-08","texas",0.0402246548272185,9897,195,0,5651
"2504","2020-04-09","texas",0.0394966067760473,11372,228,0,6916
"2505","2020-04-10","texas",0.0387815595829325,12291,249,0,7498
"2506","2020-04-11","texas",0.0403806651238981,13208,265,0,8225
"2507","2020-04-12","texas",0.0419667698068074,13776,288,0,8632
"2508","2020-04-13","texas",0.043565875347773,14487,320,0,9004
"2509","2020-04-14","texas",0.0451389791726254,15303,365,0,9649
"2510","2020-04-15","texas",0.0467386923566962,16106,395,0,10228
"2511","2020-04-16","texas",0.0446053640842965,16928,428,0,10838
"2512","2020-04-17","texas",0.0424738032710159,18131,461,0,11693
"2513","2020-04-18","texas",0.0403286616916717,18927,487,0,12290
"2514","2020-04-19","texas",0.038196520970384,19441,503,0,12596
"2515","2020-04-20","texas",0.0360648491230808,20035,523,0,13020
"2516","2020-04-21","texas",0.0365584128552486,20949,552,0,13608
"2517","2020-04-22","texas",0.037065446319457,21769,571,0,14065
"2518","2020-04-23","texas",0.0375724797836657,22706,601,0,14476
"2519","2020-04-24","texas",0.0380800083206573,23650,625,0,14971
"2520","2020-04-25","texas",0.0385870483768217,24494,662,0,15517
"2521","2020-04-26","texas",0.0385870483768217,25206,676,0,15713
"2522","2020-04-27","texas",0.0385870483768217,25960,699,0,16164
"2523","2020-04-28","texas",0.0385870483768217,26865,738,0,16834
"2524","2020-04-29","texas",0.0385870483768217,27836,776,0,17524
"2525","2020-02-25","utah",0.0663916977115488,1,0,0,-9
"2526","2020-02-26","utah",0.0689288090485695,1,0,0,-9
"2527","2020-02-27","utah",0.0714475784992016,1,0,0,-9
"2528","2020-02-28","utah",0.0739853626081172,1,0,0,-10
"2529","2020-02-29","utah",0.0765034592868548,1,0,0,-10
"2530","2020-03-01","utah",0.0788983501862693,1,0,0,-10
"2531","2020-03-02","utah",0.0784992017030336,1,0,0,-10
"2532","2020-03-03","utah",0.0779670037253859,1,0,0,-10
"2533","2020-03-04","utah",0.0775781769793746,1,0,0,-11
"2534","2020-03-05","utah",0.0773017562533261,1,0,0,-15
"2535","2020-03-06","utah",0.0767695582756786,3,0,0,-16
"2536","2020-03-07","utah",0.0774348057477381,3,0,0,-16
"2537","2020-03-08","utah",0.0778339542309739,3,0,0,-20
"2538","2020-03-09","utah",0.0784992017030336,3,0,0,-21
"2539","2020-03-10","utah",0.0791749833666002,4,0,0,-27
"2540","2020-03-11","utah",0.0796966471527408,5,0,0,-28
"2541","2020-03-12","utah",0.081160191591272,7,0,0,-34
"2542","2020-03-13","utah",0.0824797126513238,7,0,0,-51
"2543","2020-03-14","utah",0.0838323353293413,21,0,0,-48
"2544","2020-03-15","utah",0.0852960745176313,29,0,0,-51
"2545","2020-03-16","utah",0.0866152208621607,40,0,0,-47
"2546","2020-03-17","utah",0.0871474188398085,51,0,0,-55
"2547","2020-03-18","utah",0.0878126663118681,65,0,0,-101
"2548","2020-03-19","utah",0.0883448642895158,80,0,0,-168
"2549","2020-03-20","utah",0.0888652387920713,112,0,0,-274
"2550","2020-03-21","utah",0.0895423097392231,138,0,0,-409
"2551","2020-03-22","utah",0.0883448642895158,182,1,0,-457
"2552","2020-03-23","utah",0.0871474188398085,257,1,0,-471
"2553","2020-03-24","utah",0.0859499733901011,299,1,0,-558
"2554","2020-03-25","utah",0.0847525279403938,336,1,0,-796
"2555","2020-03-26","utah",0.0835662009314704,402,1,0,-1141
"2556","2020-03-27","utah",0.0816815218837301,480,1,0,-1493
"2557","2020-03-28","utah",0.0798296966471528,608,2,0,-1776
"2558","2020-03-29","utah",0.0781000532197976,719,2,0,-2006
"2559","2020-03-30","utah",0.076227218305175,806,4,0,-2266
"2560","2020-03-31","utah",0.074374667376264,887,5,0,-2707
"2561","2020-04-01","utah",0.0737094199042044,994,6,0,-3414
"2562","2020-04-02","utah",0.0733102714209687,1074,7,0,-3878
"2563","2020-04-03","utah",0.072645023948909,1260,7,0,-4513
"2564","2020-04-04","utah",0.0719797764768495,1428,8,0,-5138
"2565","2020-04-05","utah",0.0714570858283433,1605,8,0,-5512
"2566","2020-04-06","utah",0.0699933466400532,1675,13,0,-6475
"2567","2020-04-07","utah",0.0686535391165513,1752,13,0,-7216
"2568","2020-04-08","utah",0.0671899946780202,1875,10,0,-8022
"2569","2020-04-09","utah",0.0657264502394891,1980,13,0,-9392
"2570","2020-04-10","utah",0.0644045242847638,2103,17,0,-10188
"2571","2020-04-11","utah",0.0654603512506652,2221,18,0,-10987
"2572","2020-04-12","utah",0.0666577967003725,2303,18,0,-11473
"2573","2020-04-13","utah",0.0678642714570858,2399,18,0,-12088
"2574","2020-04-14","utah",0.0690618762475051,2418,19,0,-12885
"2575","2020-04-15","utah",0.0702407875482239,2549,20,0,-13557
"2576","2020-04-16","utah",0.0673230441724321,2683,21,0,-14245
"2577","2020-04-17","utah",0.0642629058009579,2813,23,0,-15318
"2578","2020-04-18","utah",0.0612027674294838,2942,25,0,-15985
"2579","2020-04-19","utah",0.0581348942397233,3071,27,0,-16370
"2580","2020-04-20","utah",0.0552155401809473,3213,28,0,-16822
"2581","2020-04-21","utah",0.0556146886641831,3301,32,0,-17648
"2582","2020-04-22","utah",0.0560138371474189,3451,34,0,-18318
"2583","2020-04-23","utah",0.0564204923486361,3621,35,0,-19085
"2584","2020-04-24","utah",0.0568196939454425,3782,39,0,-19868
"2585","2020-04-25","utah",0.0572188955422489,3950,41,0,-20544
"2586","2020-04-26","utah",0.0572188955422489,4123,41,0,-21083
"2587","2020-04-27","utah",0.0572188955422489,4236,41,0,-21724
"2588","2020-04-28","utah",0.0572188955422489,4343,45,0,-22522
"2589","2020-04-29","utah",0.0572188955422489,4499,45,0,-23337
"2590","2020-03-07","vermont",-0.415117667121419,1,0,0,-2
"2591","2020-03-08","vermont",-0.414733969986357,1,0,0,-2
"2592","2020-03-09","vermont",-0.414307639836289,1,0,0,-2
"2593","2020-03-10","vermont",-0.4138989554466,1,0,0,-3
"2594","2020-03-11","vermont",-0.413515241952675,2,0,0,-3
"2595","2020-03-12","vermont",-0.411895118311661,2,0,0,-5
"2596","2020-03-13","vermont",-0.410300136425648,2,0,0,-5
"2597","2020-03-14","vermont",-0.408722714870396,5,0,0,-16
"2598","2020-03-15","vermont",-0.407162651886591,8,0,0,-21
"2599","2020-03-16","vermont",-0.405567871759891,12,0,0,-28
"2600","2020-03-17","vermont",-0.404945640588361,14,0,0,-37
"2601","2020-03-18","vermont",-0.404331514324693,19,0,0,-46
"2602","2020-03-19","vermont",-0.403777285129604,22,2,0,-58
"2603","2020-03-20","vermont",-0.403154977616713,29,2,0,-83
"2604","2020-03-21","vermont",-0.402600724792155,49,2,0,-89
"2605","2020-03-22","vermont",-0.403692019099591,52,2,0,-130
"2606","2020-03-23","vermont",-0.404800477489768,75,2,0,-182
"2607","2020-03-24","vermont",-0.405951568894952,116,7,0,-183
"2608","2020-03-25","vermont",-0.407077382221275,146,7,0,-190
"2609","2020-03-26","vermont",-0.408211118690314,173,9,0,-229
"2610","2020-03-27","vermont",-0.40987380627558,201,10,0,-279
"2611","2020-03-28","vermont",-0.411621759890859,227,12,0,-381
"2612","2020-03-29","vermont",-0.413284447476125,251,12,0,-468
"2613","2020-03-30","vermont",-0.415007461095715,277,12,0,-529
"2614","2020-03-31","vermont",-0.416695088676671,305,13,0,-582
"2615","2020-04-01","vermont",-0.41737721691678,330,16,0,-664
"2616","2020-04-02","vermont",-0.418144611186903,338,17,0,-736
"2617","2020-04-03","vermont",-0.418844596034961,389,17,0,-871
"2618","2020-04-04","vermont",-0.419551500682128,461,20,0,-967
"2619","2020-04-05","vermont",-0.420251545512684,512,22,0,-1093
"2620","2020-04-06","vermont",-0.421487955659774,543,23,0,-1132
"2621","2020-04-07","vermont",-0.422663710777626,575,23,0,-1177
"2622","2020-04-08","vermont",-0.423900068212824,605,23,0,-1270
"2623","2020-04-09","vermont",-0.425111916435728,628,23,0,-1352
"2624","2020-04-10","vermont",-0.426287517053206,679,24,0,-1424
"2625","2020-04-11","vermont",-0.425282455766361,711,25,0,-1510
"2626","2020-04-12","vermont",-0.424283765347885,731,27,0,-1572
"2627","2020-04-13","vermont",-0.423217939972715,748,28,0,-1651
"2628","2020-04-14","vermont",-0.422194747612551,752,29,0,-1666
"2629","2020-04-15","vermont",-0.421189511831166,759,30,0,-1790
"2630","2020-04-16","vermont",-0.423047407912688,768,35,0,-1915
"2631","2020-04-17","vermont",-0.424965893587995,779,35,0,-2034
"2632","2020-04-18","vermont",-0.426799113233288,803,37,0,-2139
"2633","2020-04-19","vermont",-0.428735877211682,812,37,0,-2259
"2634","2020-04-20","vermont",-0.430593451568895,816,38,0,-2397
"2635","2020-04-21","vermont",-0.429570259208731,818,40,0,-2483
"2636","2020-04-22","vermont",-0.428565337881049,823,40,0,-2628
"2637","2020-04-23","vermont",-0.427481241473397,825,43,0,-2796
"2638","2020-04-24","vermont",-0.426458049113233,827,44,0,-2955
"2639","2020-04-25","vermont",-0.425367725431678,843,46,0,-3107
"2640","2020-04-26","vermont",-0.425367725431678,851,46,0,-3272
"2641","2020-04-27","vermont",-0.425367725431678,855,47,0,-3381
"2642","2020-04-28","vermont",-0.425367725431678,862,47,0,-3481
"2643","2020-04-29","vermont",-0.425367725431678,862,47,0,-3637
"2644","2020-03-07","virginia",-0.153518123667377,1,0,0,0
"2645","2020-03-08","virginia",-0.153187265642232,2,0,0,1
"2646","2020-03-09","virginia",-0.152819645614293,5,0,0,4
"2647","2020-03-10","virginia",-0.15241526358356,8,0,0,7
"2648","2020-03-11","virginia",-0.152047643555621,10,0,0,8
"2649","2020-03-12","virginia",-0.150729752582626,17,0,0,15
"2650","2020-03-13","virginia",-0.149437541357253,30,0,0,28
"2651","2020-03-14","virginia",-0.148114109256672,42,1,0,41
"2652","2020-03-15","virginia",-0.146790677156092,45,1,0,44
"2653","2020-03-16","virginia",-0.145472592919378,51,1,0,49
"2654","2020-03-17","virginia",-0.145393721049923,67,2,0,65
"2655","2020-03-18","virginia",-0.145325539502224,78,2,0,75
"2656","2020-03-19","virginia",-0.145215249439359,94,2,0,91
"2657","2020-03-20","virginia",-0.145136387030365,115,2,0,109
"2658","2020-03-21","virginia",-0.145026101021984,152,3,0,146
"2659","2020-03-22","virginia",-0.146354913422301,219,6,0,202
"2660","2020-03-23","virginia",-0.147709727225939,254,6,0,237
"2661","2020-03-24","virginia",-0.14903315932652,291,6,0,274
"2662","2020-03-25","virginia",-0.150393353429895,391,8,0,374
"2663","2020-03-26","virginia",-0.151759126502702,569,9,0,552
"2664","2020-03-27","virginia",-0.153554885670171,606,9,0,587
"2665","2020-03-28","virginia",-0.155392985809867,740,9,0,721
"2666","2020-03-29","virginia",-0.157157561943975,890,11,0,867
"2667","2020-03-30","virginia",-0.15899566208367,1021,12,0,991
"2668","2020-03-31","virginia",-0.160839675011948,1250,12,0,1220
"2669","2020-04-01","virginia",-0.161863098301595,1484,18,0,1454
"2670","2020-04-02","virginia",-0.162929196382619,1707,18,0,1670
"2671","2020-04-03","virginia",-0.163958532460848,2012,46,0,1974
"2672","2020-04-04","virginia",-0.165024630541872,2427,52,0,2385
"2673","2020-04-05","virginia",-0.166096834675196,2655,52,0,2613
"2674","2020-04-06","virginia",-0.167640895555311,2878,54,0,2835
"2675","2020-04-07","virginia",-0.169215498860378,3333,69,0,3288
"2676","2020-04-08","virginia",-0.170802544024117,3644,60,0,3599
"2677","2020-04-09","virginia",-0.172346604904232,4040,109,0,3994
"2678","2020-04-10","virginia",-0.173921035217999,4510,121,0,4464
"2679","2020-04-11","virginia",-0.173008345281424,5077,130,0,5026
"2680","2020-04-12","virginia",-0.172052498069924,5272,141,0,5221
"2681","2020-04-13","virginia",-0.171127123005661,5749,149,0,5698
"2682","2020-04-14","virginia",-0.170214330355502,6174,154,0,6123
"2683","2020-04-15","virginia",-0.169289022865966,6503,195,0,6452
